issue_id,district,block,citizen_role,urgency,reported_date,primary_domain,secondary_domain,description,data_version,language_style,latitude,longitude,geo_source,split
JH-26043-0321,Dumka,Jarmundi,Local Youth Group,Critical,27-07-2026,public_administration,rural_livelihoods,"Consumer dispute redressal forum in district has vacancy for president, cases paralyzed",synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0322,Hazaribagh,Chauparan,Ward Member (ULB),Medium,07-05-2026,public_administration,,Sub-registrar office token system manipulated by deed writers and touts in favor of paying clients,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0323,Dhanbad,Jharia,SHG Leader (Sakhi Mandal),Low,07-04-2026,public_administration,rural_livelihoods,State scholarship verification portal closed early before college clerk could upload forms,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0324,Dhanbad,Topchanchi,Villager / Citizen,Critical,08-01-2026,public_administration,,Tehsildar not holding weekly public court (janata durbar) despite clear district magistrate order,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0325,Ranchi,Ratu,SHG Leader (Sakhi Mandal),Medium,25-04-2026,public_administration,rural_livelihoods,Women reporting domestic violence turned away by police station without registering complaint,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,test
JH-26043-0326,East Singhbhum,Patamda,Ward Member (ULB),Medium,19-06-2026,public_administration,,KCC waiver benefit credited into dormant bank accounts that farmers cannot access,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0327,Bokaro,Bermo,Ward Member (ULB),Medium,14-04-2026,public_administration,education,Land acquisition compensation for highway expansion not paid to actual cultivators,synthetic_seed_v1,short_complaint,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0328,Dumka,Shikaripara,Local Youth Group,Medium,18-07-2026,public_administration,education,Sanitation tender allotted to relative of municipal councillor without transparent e-tendering,synthetic_seed_v1,short_complaint,24.2676,87.2497,synthetic_district_centroid_for_demo,validation
JH-26043-0329,Ranchi,Ormanjhi,SHG Leader (Sakhi Mandal),High,14-07-2026,public_administration,rural_livelihoods,Block development officer transfer happens every 6 months causing complete administrative vacuum,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0330,Dumka,Jarmundi,Mukhiya / PRI Rep,Critical,28-04-2026,public_administration,rural_livelihoods,Panchayat digital library and internet computer stolen because chowkidar was never appointed,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A001-WAT,Ranchi,Kanke,Villager / Citizen,Low,16-08-2026,water_management,,Village overhead tank has enough water but the distribution pipeline does not reach three hamlets at the far end.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A002-WAT,Dhanbad,Govindpur,Mukhiya / PRI Rep,Medium,02-06-2026,water_management,,Chapakal water turns muddy after rainfall and the panchayat has no routine water-quality testing schedule.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A003-WAT,Bokaro,Petarwar,Ward Member (ULB),High,21-08-2026,water_management,,Women in a remote tola are spending hours collecting drinking water because the community standpost has been dry for a month.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,validation
JH-26043-A004-WAT,Dumka,Ramgarh,SHG Leader (Sakhi Mandal),Critical,25-01-2026,water_management,,Farm borewells are being drilled deeper every year and the village wants a groundwater recharge plan before summer.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A005-WAT,Hazaribagh,Barkagaon,Local Youth Group,Low,06-08-2026,water_management,,Water from the public well is contaminated by nearby drainage and families are using untreated water for cooking.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A006-WAT,Palamu,Chainpur,Villager / Citizen,Medium,21-05-2026,water_management,,Panchayat water tanker visits are irregular and residents cannot see the route or delivery schedule.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A007-WAT,East Singhbhum,Potka,Mukhiya / PRI Rep,High,03-03-2026,water_management,,Several handpumps work only intermittently because spare washers and repair kits are unavailable at the block level.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A008-WAT,West Singhbhum,Noamundi,Ward Member (ULB),Critical,03-03-2026,water_management,,Roof rainwater from the school and panchayat building is being wasted instead of being stored for the dry season.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,validation
JH-26043-A009-WAT,Ranchi,Angara,SHG Leader (Sakhi Mandal),Low,28-04-2026,water_management,,Groundwater level has fallen sharply around the mining-affected settlement and existing wells are becoming unusable.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A010-WAT,Dhanbad,Govindpur,Local Youth Group,Medium,28-08-2026,water_management,,"Households report different water pressure at the same village pipeline, suggesting leakage or poor network balancing.",synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,test
JH-26043-A001-AGR,Bokaro,Petarwar,Villager / Citizen,High,05-08-2026,agriculture,,Rice farmers need an early warning for stem borer because the infestation is spreading across neighbouring fields.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A002-AGR,Dumka,Ramgarh,Mukhiya / PRI Rep,Critical,21-08-2026,agriculture,,Small farmers cannot identify genuine fertilizer packets and are asking for a simple verification mechanism at the cooperative.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A003-AGR,Hazaribagh,Barkagaon,Ward Member (ULB),Low,22-08-2026,agriculture,,Vegetable growers lose produce every summer because there is no affordable cold room near the local market.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A004-AGR,Palamu,Chainpur,SHG Leader (Sakhi Mandal),Medium,08-08-2026,agriculture,,Farmers want soil-test based fertilizer advice instead of applying the same dose to every field.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A005-AGR,East Singhbhum,Golmuri-Cum-Jugsalai,Local Youth Group,High,10-02-2026,agriculture,,Goat and poultry rearers in the village lack access to veterinary extension visits and basic disease-prevention guidance.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A006-AGR,West Singhbhum,Noamundi,Villager / Citizen,Critical,18-04-2026,agriculture,,Maize cultivation is affected by irregular rainfall and farmers need crop planning advice based on local weather conditions.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A007-AGR,Ranchi,Namkum,Mukhiya / PRI Rep,Low,18-08-2026,agriculture,,"Seed distribution reached the panchayat late, after the recommended sowing window had already passed.",synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A008-AGR,Dhanbad,Govindpur,Ward Member (ULB),Medium,05-03-2026,agriculture,,Farmers are unable to sell lac at a fair price because they do not have transparent market-rate information.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A009-AGR,Bokaro,Petarwar,SHG Leader (Sakhi Mandal),High,28-01-2026,agriculture,,An irrigation canal is silted up and cultivable land at its tail end receives very little water.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,validation
JH-26043-A010-AGR,Dumka,Ramgarh,Local Youth Group,Critical,17-01-2026,agriculture,,Women farmers need training on post-harvest grading and packaging to reduce losses before produce reaches the haat.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,test
JH-26043-A001-HEA,Hazaribagh,Barkagaon,Villager / Citizen,Low,13-05-2026,healthcare,,The sub-centre has no functional refrigerator for vaccines and outreach sessions are being postponed.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-A002-HEA,Palamu,Chainpur,Mukhiya / PRI Rep,Medium,17-04-2026,healthcare,,Several remote families do not know when the mobile medical team will visit their village.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A003-HEA,East Singhbhum,Patamda,Ward Member (ULB),High,04-08-2026,healthcare,,Patients with suspected tuberculosis are travelling repeatedly because sample collection is not available locally.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A004-HEA,West Singhbhum,Noamundi,SHG Leader (Sakhi Mandal),Critical,07-04-2026,healthcare,,The PHC has essential medicines on paper but patients are frequently told that the stock is unavailable.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A005-HEA,Ranchi,Mandar,Local Youth Group,Low,27-08-2026,healthcare,,Pregnant women in remote hamlets need a reliable referral and transport system for emergency delivery cases.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A006-HEA,Dhanbad,Govindpur,Villager / Citizen,Medium,18-08-2026,healthcare,,Health workers want a simple dashboard to identify villages with low immunization coverage.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,test
JH-26043-A007-HEA,Bokaro,Petarwar,Mukhiya / PRI Rep,High,22-05-2026,healthcare,,Elderly patients struggle to travel to the hospital for routine follow-up and need telemedicine support.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,test
JH-26043-A008-HEA,Dumka,Ramgarh,Ward Member (ULB),Critical,19-08-2026,healthcare,,Diarrhoea cases increased after the monsoon but household-level disease surveillance is not reaching the block office quickly.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A009-HEA,Hazaribagh,Barkagaon,SHG Leader (Sakhi Mandal),Low,18-01-2026,healthcare,,The ambulance contact number is displayed at the health centre but connectivity is poor in several interior villages.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A010-HEA,Palamu,Chainpur,Local Youth Group,Medium,25-04-2026,healthcare,,Community health workers need digital tools to track high-risk mothers and missed follow-up visits.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,test
JH-26043-A001-EDU,East Singhbhum,Potka,Villager / Citizen,High,14-04-2026,education,,Students in a remote middle school have textbooks but no functioning science equipment for practical learning.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A002-EDU,West Singhbhum,Noamundi,Mukhiya / PRI Rep,Critical,15-08-2026,education,,Teachers are transferred frequently and the school timetable is disrupted because replacement staff are not arranged.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A003-EDU,Ranchi,Ormanjhi,Ward Member (ULB),Low,12-02-2026,education,,Many children in the tribal hamlet miss school during seasonal migration and need flexible learning support.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A004-EDU,Dhanbad,Govindpur,SHG Leader (Sakhi Mandal),Medium,08-08-2026,education,,Parents are unable to access scholarship status because the school has no reliable digital assistance desk.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A005-EDU,Bokaro,Petarwar,Local Youth Group,High,26-08-2026,education,,Girls leave school after upper primary because safe transport to the nearest secondary school is unavailable.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A006-EDU,Dumka,Ramgarh,Villager / Citizen,Critical,02-07-2026,education,,The school has computers donated by an organisation but there is no internet connection or trained operator.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A007-EDU,Hazaribagh,Barkagaon,Mukhiya / PRI Rep,Low,07-01-2026,education,,Teachers report weak reading skills among early-grade students and need local-language learning material.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A008-EDU,Palamu,Chainpur,Ward Member (ULB),Medium,24-04-2026,education,,"School toilets are present but water is unavailable, causing students to avoid using them.",synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A009-EDU,East Singhbhum,Golmuri-Cum-Jugsalai,SHG Leader (Sakhi Mandal),High,07-07-2026,education,,Attendance registers are maintained manually and the block office receives delayed information about prolonged absence.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A010-EDU,West Singhbhum,Noamundi,Local Youth Group,Critical,19-05-2026,education,,Children with disabilities are enrolled but classroom materials and teaching methods are not adapted to their needs.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A001-SAN,Ranchi,Kanke,Villager / Citizen,Low,21-01-2026,sanitation,,Household wastewater flows onto the village lane because there is no proper soakage or drainage arrangement.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A002-SAN,Dhanbad,Govindpur,Mukhiya / PRI Rep,Medium,04-08-2026,sanitation,,"Garbage collection reaches the market but not the nearby residential lanes, leaving waste piles for several days.",synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A003-SAN,Bokaro,Petarwar,Ward Member (ULB),High,23-05-2026,sanitation,,The community toilet has been constructed but the water connection was never activated.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,test
JH-26043-A004-SAN,Dumka,Ramgarh,SHG Leader (Sakhi Mandal),Critical,22-03-2026,sanitation,,Plastic waste is being burned beside houses because there is no regular collection or segregation facility.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,test
JH-26043-A005-SAN,Hazaribagh,Barkagaon,Local Youth Group,Low,24-07-2026,sanitation,,Septic tanks in the settlement overflow during heavy rain and contaminate the surrounding open area.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-A006-SAN,Palamu,Chainpur,Villager / Citizen,Medium,11-02-2026,sanitation,,School sanitation facilities are not cleaned regularly and students are reporting foul smell and insects.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A007-SAN,East Singhbhum,Patamda,Mukhiya / PRI Rep,High,17-05-2026,sanitation,,The weekly haat has no designated waste collection point and vendors leave mixed waste after market day.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A008-SAN,West Singhbhum,Noamundi,Ward Member (ULB),Critical,14-08-2026,sanitation,,"Drain covers are missing along a residential lane, creating both sanitation and pedestrian safety problems.",synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,test
JH-26043-A009-SAN,Ranchi,Angara,SHG Leader (Sakhi Mandal),Low,25-03-2026,sanitation,,Households want a low-cost greywater management system because wastewater is stagnating behind their homes.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A010-SAN,Dhanbad,Govindpur,Local Youth Group,Medium,08-07-2026,sanitation,,Sanitation workers lack protective equipment and a predictable schedule for cleaning public facilities.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,validation
JH-26043-A001-ENE,Bokaro,Petarwar,Villager / Citizen,High,24-03-2026,energy,,A village solar street-light system has stopped working because several batteries have failed and replacement is delayed.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A002-ENE,Dumka,Ramgarh,Mukhiya / PRI Rep,Critical,13-08-2026,energy,,Frequent evening power cuts interrupt irrigation pumps and small shops in the rural market.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A003-ENE,Hazaribagh,Barkagaon,Ward Member (ULB),Low,18-03-2026,energy,,Households near the feeder report repeated voltage spikes that damage televisions and water pumps.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A004-ENE,Palamu,Chainpur,SHG Leader (Sakhi Mandal),Medium,11-05-2026,energy,,An agricultural cold-storage unit cannot operate reliably because the local distribution supply is unstable.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,validation
JH-26043-A005-ENE,East Singhbhum,Potka,Local Youth Group,High,01-01-2026,energy,,Electricity connections have reached new houses but some meters remain unenergized after installation.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,test
JH-26043-A006-ENE,West Singhbhum,Noamundi,Villager / Citizen,Critical,05-03-2026,energy,,Street lights along the school road remain off for weeks because faults are reported manually.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A007-ENE,Ranchi,Namkum,Mukhiya / PRI Rep,Low,03-06-2026,energy,,A community wants a solar microgrid for a hamlet where extending the main distribution line is costly.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,test
JH-26043-A008-ENE,Dhanbad,Govindpur,Ward Member (ULB),Medium,14-08-2026,energy,,"Power consumption data is not available at the village transformer, making local fault diagnosis difficult.",synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A009-ENE,Bokaro,Petarwar,SHG Leader (Sakhi Mandal),High,09-03-2026,energy,,Several small enterprises are losing working hours because the feeder trips repeatedly during peak demand.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A010-ENE,Dumka,Ramgarh,Local Youth Group,Critical,22-07-2026,energy,,Residents need an energy audit to identify where a public building can reduce electricity consumption.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A001-ENV,Hazaribagh,Barkagaon,Villager / Citizen,Low,21-01-2026,environment,,Coal transport trucks raise heavy dust along the settlement road and residents want continuous air-quality monitoring.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-A002-ENV,Palamu,Chainpur,Mukhiya / PRI Rep,Medium,14-08-2026,environment,,A stream near an industrial area has changed colour and villagers are concerned about untreated effluent discharge.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A003-ENV,East Singhbhum,Golmuri-Cum-Jugsalai,Ward Member (ULB),High,28-08-2026,environment,,Tree cover around the village has declined rapidly because of uncontrolled cutting and weak community monitoring.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A004-ENV,West Singhbhum,Noamundi,SHG Leader (Sakhi Mandal),Critical,16-03-2026,environment,,Mine spoil has been dumped near agricultural land and rainwater is carrying sediment into nearby fields.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A005-ENV,Ranchi,Mandar,Local Youth Group,Low,08-06-2026,environment,,Farmers report crop damage near an industrial zone and want soil and water samples tested independently.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A006-ENV,Dhanbad,Govindpur,Villager / Citizen,Medium,28-07-2026,environment,,Forest-fire incidents are increasing in the dry season and local volunteers need an early-warning mechanism.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,validation
JH-26043-A007-ENV,Bokaro,Petarwar,Mukhiya / PRI Rep,High,12-01-2026,environment,,Plastic and other non-biodegradable waste is accumulating near a forest edge used by villagers.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A008-ENV,Dumka,Ramgarh,Ward Member (ULB),Critical,18-07-2026,environment,,Water bodies around the mining belt are becoming shallow because of siltation and land disturbance.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,test
JH-26043-A009-ENV,Hazaribagh,Barkagaon,SHG Leader (Sakhi Mandal),Low,15-08-2026,environment,,The village wants to restore a degraded common pond using native vegetation and community participation.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,test
JH-26043-A010-ENV,Palamu,Chainpur,Local Youth Group,Medium,26-02-2026,environment,,Smoke from small industrial units is affecting nearby settlements and residents need a mechanism to document recurring pollution.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A001-URB,East Singhbhum,Patamda,Villager / Citizen,High,08-06-2026,urban_infrastructure,,The road connecting the bus stand to the hospital has large potholes and becomes unsafe for ambulances after rain.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,validation
JH-26043-A002-URB,West Singhbhum,Noamundi,Mukhiya / PRI Rep,Critical,17-01-2026,urban_infrastructure,,Stormwater backs up at a busy junction because the existing drain is too small for heavy rainfall.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,validation
JH-26043-A003-URB,Ranchi,Ormanjhi,Ward Member (ULB),Low,03-07-2026,urban_infrastructure,,Street vendors and pedestrians share a narrow road because there is no designated pedestrian space in the market.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A004-URB,Dhanbad,Govindpur,SHG Leader (Sakhi Mandal),Medium,21-06-2026,urban_infrastructure,,A culvert on the ward road is damaged and vehicles are using a temporary diversion.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,validation
JH-26043-A005-URB,Bokaro,Petarwar,Local Youth Group,High,17-07-2026,urban_infrastructure,,"Road excavation for utility work has remained unfinished, leaving loose soil and unsafe traffic conditions.",synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A006-URB,Dumka,Ramgarh,Villager / Citizen,Critical,07-08-2026,urban_infrastructure,,"The municipality lacks a consolidated map of streetlights, roads, drains and other public assets.",synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A007-URB,Hazaribagh,Barkagaon,Mukhiya / PRI Rep,Low,24-08-2026,urban_infrastructure,,Waterlogging repeatedly blocks the entrance to the railway-side settlement during monsoon showers.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A008-URB,Palamu,Chainpur,Ward Member (ULB),Medium,10-05-2026,urban_infrastructure,,Traffic around the weekly market needs a safer circulation plan because vehicles and pedestrians mix heavily.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A009-URB,East Singhbhum,Potka,SHG Leader (Sakhi Mandal),High,25-01-2026,urban_infrastructure,,"A newly built road has no proper slope or side drainage, causing erosion of the road edge.",synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A010-URB,West Singhbhum,Noamundi,Local Youth Group,Critical,19-03-2026,urban_infrastructure,,Residents cannot easily report broken public infrastructure because complaints are scattered across different offices.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A001-ACC,Ranchi,Kanke,Villager / Citizen,Low,10-01-2026,accessibility,,"The block office entrance has steps only, so wheelchair users depend on others to enter the building.",synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-A002-ACC,Dhanbad,Govindpur,Mukhiya / PRI Rep,Medium,04-02-2026,accessibility,,Public notices are posted only in small print and are difficult for people with low vision to read.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A003-ACC,Bokaro,Petarwar,Ward Member (ULB),High,27-02-2026,accessibility,,The government hospital has a ramp but its slope is too steep for independent wheelchair use.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,validation
JH-26043-A004-ACC,Dumka,Ramgarh,SHG Leader (Sakhi Mandal),Critical,15-08-2026,accessibility,,Persons with hearing impairment need visual alerts and accessible communication during public service appointments.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-A005-ACC,Hazaribagh,Barkagaon,Local Youth Group,Low,03-05-2026,accessibility,,The bus stop has no safe boarding arrangement for people with mobility difficulties.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A006-ACC,Palamu,Chainpur,Villager / Citizen,Medium,24-08-2026,accessibility,,An online government form cannot be completed using a keyboard-only workflow or screen reader.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,validation
JH-26043-A007-ACC,East Singhbhum,Golmuri-Cum-Jugsalai,Mukhiya / PRI Rep,High,12-05-2026,accessibility,,The public toilet has no accessible stall despite serving a busy market area.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-A008-ACC,West Singhbhum,Noamundi,Ward Member (ULB),Critical,27-01-2026,accessibility,,Officials want accessibility audits of schools and public offices using a standard checklist.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-A009-ACC,Ranchi,Angara,SHG Leader (Sakhi Mandal),Low,28-08-2026,accessibility,,People with disabilities are missing welfare services because information is not available in accessible formats.,synthetic_augmented_v2,natural_english,23.3441,85.3096,synthetic_district_centroid_for_demo,validation
JH-26043-A010-ACC,Dhanbad,Govindpur,Local Youth Group,Medium,02-02-2026,accessibility,,The community meeting hall has narrow doors and fixed seating that prevents easy wheelchair movement.,synthetic_augmented_v2,natural_english,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-A001-RUR,Bokaro,Petarwar,Villager / Citizen,High,23-04-2026,rural_livelihoods,,Women from a Sakhi Mandal can produce leaf plates but lack equipment and a dependable market buyer.,synthetic_augmented_v2,natural_english,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-A002-RUR,Dumka,Ramgarh,Mukhiya / PRI Rep,Critical,09-07-2026,rural_livelihoods,,Local artisans make bamboo products but intermediaries capture most of the value because direct buyers are unavailable.,synthetic_augmented_v2,natural_english,24.2676,87.2497,synthetic_district_centroid_for_demo,validation
JH-26043-A003-RUR,Hazaribagh,Barkagaon,Ward Member (ULB),Low,17-01-2026,rural_livelihoods,,MGNREGA workers report delayed wage payments and have difficulty tracking the status of their work demand.,synthetic_augmented_v2,natural_english,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-A004-RUR,Palamu,Chainpur,SHG Leader (Sakhi Mandal),Medium,18-08-2026,rural_livelihoods,,Tribal households collecting minor forest produce need better storage and market information before the selling season.,synthetic_augmented_v2,natural_english,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-A005-RUR,East Singhbhum,Patamda,Local Youth Group,High,08-05-2026,rural_livelihoods,,Rural youth want skill training linked to actual local employers rather than generic courses.,synthetic_augmented_v2,natural_english,22.8046,86.2029,synthetic_district_centroid_for_demo,validation
JH-26043-A006-RUR,West Singhbhum,Noamundi,Villager / Citizen,Critical,01-05-2026,rural_livelihoods,,Small dairy producers lack a nearby chilling point and lose value when milk cannot be collected on time.,synthetic_augmented_v2,natural_english,22.557,85.581,synthetic_district_centroid_for_demo,test
